image_name,group,candidate_count,top_status,top_confidence,top_amount_score,top_text,top_bbox,top_reason,top_raw_status,top_raw_confidence,top_raw_reason,top_source,top_flags,top_ocr_confidence,top_has_local_reason,top_readable_amount,top_downgraded,review_priority,preview_path,needs_review,top3_candidates_json
p (39).jpg,p (39),4,篡改,0.9959,2.2000,转账金额65403.00,"91,937,770,979",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9959,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.9488,yes,yes,no,27.5797,results/amount_batch_images/review_previews/p (39).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9959"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9959"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额65403.00"", ""bbox"": ""91,937,770,979"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9488"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5797"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9959"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9959"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""半65403.68"", ""bbox"": ""300,408,563,461"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.6203"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2297"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9959"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9959"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""65403.00"", ""bbox"": ""634,941,770,972"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.9206"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.7797"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (42).jpg,p (42),4,篡改,0.9959,2.2000,转账金额23857.00,"91,937,770,979",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9959,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.9884,yes,yes,no,27.5797,results/amount_batch_images/review_previews/p (42).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9959"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9959"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额23857.00"", ""bbox"": ""91,937,770,979"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9884"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5797"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9959"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9959"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""半23857.68"", ""bbox"": ""299,408,563,461"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.3937"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9297"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9959"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9959"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""23857.00"", ""bbox"": ""632,941,770,972"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.9998"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.7797"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (8).jpg,p (8),4,篡改,0.9959,2.2000,转账金额12674.00,"91,937,771,979",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9959,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.9873,yes,yes,no,27.5797,results/amount_batch_images/review_previews/p (8).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9959"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9959"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额12674.00"", ""bbox"": ""91,937,771,979"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9873"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5797"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9959"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9959"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""半12674.68"", ""bbox"": ""299,408,563,461"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.3560"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9297"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9959"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9959"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""12674.00"", ""bbox"": ""634,941,771,972"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.9976"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.7797"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (23)_enhanced.jpg,p (23),4,篡改,0.9955,2.2000,转账金额21794.00,"93,937,771,979",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9955,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.7501,yes,yes,no,27.5776,results/amount_batch_images/review_previews/p (23)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9955"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9955"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额21794.00"", ""bbox"": ""93,937,771,979"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.7501"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5776"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9955"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9955"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""半21794.63"", ""bbox"": ""299,407,563,463"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.4932"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2276"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9955"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9955"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常"", ""text"": ""21794.00"", ""bbox"": ""634,940,771,972"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.7174"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.7776"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (28)_enhanced.jpg,p (28),3,篡改,0.9950,2.2000,转账金额19781.00,"93,937,771,979",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9950,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.8904,yes,yes,no,27.5752,results/amount_batch_images/review_previews/p (28)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9950"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9950"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额19781.00"", ""bbox"": ""93,937,771,979"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.8904"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5752"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 3}, {""status"": ""篡改"", ""confidence"": ""0.9950"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9950"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""半19781.63"", ""bbox"": ""299,406,563,461"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7311"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2252"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9950"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9950"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""19781.00"", ""bbox"": ""634,939,771,972"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.9982"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.7752"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (36)_enhanced.jpg,p (36),3,篡改,0.9950,2.2000,转账金额31976.00,"93,937,771,979",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9950,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.8614,yes,yes,no,27.5752,results/amount_batch_images/review_previews/p (36)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9950"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9950"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额31976.00"", ""bbox"": ""93,937,771,979"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.8614"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5752"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 3}, {""status"": ""篡改"", ""confidence"": ""0.9950"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9950"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""半31976.68"", ""bbox"": ""299,408,563,461"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.4942"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2252"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9950"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9950"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常"", ""text"": ""31976.00"", ""bbox"": ""632,940,771,972"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.9400"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.7752"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (19)_enhanced.jpg,p (19),3,篡改,0.9948,2.2000,转账金额42674.00,"93,937,771,979",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9948,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.8899,yes,yes,no,27.5740,results/amount_batch_images/review_previews/p (19)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9948"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9948"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额42674.00"", ""bbox"": ""93,937,771,979"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.8899"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5740"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 3}, {""status"": ""篡改"", ""confidence"": ""0.9948"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9948"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""半42674.68"", ""bbox"": ""300,408,563,461"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7858"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2240"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9948"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9948"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""42674.00"", ""bbox"": ""634,941,771,972"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.9971"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.7740"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (27)_enhanced.jpg,p (27),2,篡改,0.9948,2.2000,"转账金额34,481.00","93,937,770,979",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9948,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.8546,yes,yes,no,27.5740,results/amount_batch_images/review_previews/p (27)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9948"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9948"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额34,481.00"", ""bbox"": ""93,937,770,979"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.8546"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5740"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 2}, {""status"": ""篡改"", ""confidence"": ""0.9948"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9948"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""34,481.00"", ""bbox"": ""628,941,770,974"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.9265"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.7740"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (17)_enhanced.jpg,p (17),4,篡改,0.9947,2.2000,24813:40向秦成磊转出33000元.,"42,379,480,419",全局UI布局异常；局部字体风格异常,篡改,0.9947,全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|currency_hint|prominent,0.4790,yes,yes,no,27.5736,results/amount_batch_images/review_previews/p (17)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9947"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9947"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""24813:40向秦成磊转出33000元."", ""bbox"": ""42,379,480,419"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.4790"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.5736"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9947"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9947"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""为37172.51元,"", ""bbox"": ""44,420,239,457"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.7699"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""26.4236"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9947"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9947"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""为37172.51元,摘要:转账汇款."", ""bbox"": ""44,419,457,458"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7981"", ""source"": ""line"", ""flags"": ""money_regex|currency_hint|prominent"", ""review_priority"": ""26.2236"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (35)_enhanced.jpg,p (35),4,篡改,0.9940,2.2000,转账金额31190.00,"93,937,771,979",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9940,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.8910,yes,yes,no,27.5698,results/amount_batch_images/review_previews/p (35)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9940"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9940"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额31190.00"", ""bbox"": ""93,937,771,979"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.8910"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5698"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9940"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9940"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""18:3668."", ""bbox"": ""139,40,785,76"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.6585"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9198"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9940"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9940"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""半31190.68"", ""bbox"": ""299,408,563,463"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.6482"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2198"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (39)_enhanced.jpg,p (39),4,篡改,0.9940,2.2000,转账金额65403.00,"93,937,771,979",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9940,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.8913,yes,yes,no,27.5698,results/amount_batch_images/review_previews/p (39)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9940"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9940"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额65403.00"", ""bbox"": ""93,937,771,979"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.8913"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5698"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9940"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9940"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""18:350.34;81"", ""bbox"": ""137,42,787,74"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7504"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2198"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9940"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9940"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""半65403.68"", ""bbox"": ""300,408,563,461"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.5146"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2198"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (3)_enhanced.jpg,p (3),4,篡改,0.9938,2.2000,转账金额11140.00,"93,937,771,979",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9938,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.8901,yes,yes,no,27.5690,results/amount_batch_images/review_previews/p (3)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9938"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9938"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额11140.00"", ""bbox"": ""93,937,771,979"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.8901"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5690"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9938"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9938"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""半11140.68"", ""bbox"": ""299,408,563,461"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.5522"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2190"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9938"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9938"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""11140.00"", ""bbox"": ""634,941,771,972"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.9974"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.7690"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (15).jpg,p (15),4,篡改,0.9933,2.2000,"24813:36向仲蒙德转出99990元,佘额","38,546,501,584",全局UI布局异常；局部字体风格异常,篡改,0.9933,全局UI布局异常；局部字体风格异常,line,money_regex|target_keyword|currency_hint|prominent,0.7310,yes,yes,no,27.5667,results/amount_batch_images/review_previews/p (15).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9933"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9933"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""24813:36向仲蒙德转出99990元,佘额"", ""bbox"": ""38,546,501,584"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.7310"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.5667"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9933"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9933"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""24813:36向仲蒙德转出99990元,"", ""bbox"": ""38,546,429,584"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.5062"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.5667"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9933"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9933"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""为70172.51元"", ""bbox"": ""40,584,212,616"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9537"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""26.4167"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
